dataset,source_table,source_itemid,source_valueid,source_unitid,source_ordercategoryid,source_label,source_value,source_unit,source_token,row_count,harmonized_token,token_role,emit_as_model_token,non_drug_drugitem_class,target_vocabulary,target_concept_id,target_code,target_label,mapping_source,match_strength,mapping_confidence
AmsterdamUMCdb,drugitems,8999,,,65,Natrium-kalium-fosfaat,2. Spuitpompen,,DRUG//START//65//8999,8898,MEDICATION//B05//X//A30,dynamic_event,True,,ATC,21601213.0,B05XA30,combinations of electrolytes,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,7148,,,55,Magnesiumsulfaat (MgSO4),Infuus - Crystalloid,,DRUG//START//55//7148,8866,MEDICATION//B05//X//A05,dynamic_event,True,,ATC,21601200.0,B05XA05,magnesium sulfate,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,14954,,,56,1 snee wit-bruin-volkoren-krente-roggebrood,Voeding Vast voedsel,,DRUG//START//56//14954,8854,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
AmsterdamUMCdb,drugitems,7180,,,26,Metoclopram (Primperan),Injecties Tractus Digestivus,,DRUG//START//26//7180,8485,MEDICATION//A03//F//A01,dynamic_event,True,,ATC,21600484.0,A03FA01,"metoclopramide; oral, parenteral, rectal",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,7165,,,29,Lorazepam (Temesta),Niet iv CZS/Sedatie/Analgetica,,DRUG//START//29//7165,8116,MEDICATION//N05//B//A06,dynamic_event,True,,ATC,21604571.0,N05BA06,"lorazepam; oral, parenteral, sublingual",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,9021,,,55,Ascorbinezuur (Vit C),Infuus - Crystalloid,,DRUG//START//55//9021,8073,MEDICATION//A11//G//A01,dynamic_event,True,,ATC,21600837.0,A11GA01,"ascorbic acid (vit C); oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,8394,,,15,Co-Trimoxazol (Bactrimel),Injecties Antimicrobiele middelen,,DRUG//START//15//8394,8064,MEDICATION//J01//E//E01,dynamic_event,True,,ATC,21602961.0,J01EE01,sulfamethoxazole and trimethoprim,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,9351,,,55,Vitamine B Complex,Infuus - Crystalloid,,DRUG//START//55//9351,8007,MEDICATION//A11//E//A,dynamic_event,True,,ATC,21600830.0,A11EA,"Vitamin B-complex, plain",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,6811,,,15,Aciclovir (Zovirax),Injecties Antimicrobiele middelen,,DRUG//START//15//6811,7846,MEDICATION//J05//A//B01,dynamic_event,True,,ATC,21603131.0,J05AB01,"aciclovir; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,9475,,,67,Vit B/C (vlgs CVVH-protocol),Injecties Hormonen/Vitaminen/Mineralen,,DRUG//START//67//9475,7755,NUTRITION//PARENTERAL,dynamic_event/nutrition_fluid,True,parenteral_nutrition,LOCAL,,,NUTRITION//PARENTERAL,omop_only_medication_action_ready,curated_broad_non_medication,high
AmsterdamUMCdb,drugitems,6995,,,67,Dexamethason,Injecties Hormonen/Vitaminen/Mineralen,,DRUG//START//67//6995,7646,MEDICATION//H02//A//B02,dynamic_event,True,,ATC,21602730.0,H02AB02,"dexamethasone; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,12800,,,32,Atorvastatine (Lipitor),Niet iv Overig,,DRUG//START//32//12800,7467,MEDICATION//C10//A//A05,dynamic_event,True,,ATC,21601860.0,C10AA05,atorvastatin; oral,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,7015,,,29,Temazepam (Normison),Niet iv CZS/Sedatie/Analgetica,,DRUG//START//29//7015,7165,MEDICATION//N05//C//D07,dynamic_event,True,,ATC,21604642.0,N05CD07,temazepam; oral,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,7132,,,70,Ipratropium bromide (Atrovent),Niet iv Tractus Respiratorius,,DRUG//START//70//7132,7070,MEDICATION//R03//B//B01,dynamic_event,True,,ATC,21603293.0,R03BB01,ipratropium bromide; inhalant,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,7412,,,55,Calcium Glubionaat (Calcium Sandoz),Infuus - Crystalloid,,DRUG//START//55//7412,6963,MEDICATION//A12//A//A02,dynamic_event,True,,ATC,21600861.0,A12AA02,calcium glubionate; parenteral,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,6968,,,32,Clopidogrel (Plavix),Niet iv Overig,,DRUG//START//32//6968,6847,MEDICATION//B01//A//C04,dynamic_event,True,,ATC,21600989.0,B01AC04,clopidogrel; oral,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,7227,,,65,Flucloxacilline (Stafoxil/Floxapen),2. Spuitpompen,,DRUG//START//65//7227,6790,MEDICATION//J01//C//F05,dynamic_event,True,,ATC,21602857.0,J01CF05,"flucloxacillin; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,10586,,,21,SDD drank (6 x dgs),Niet iv Antimicrobiele middelen,,DRUG//START//21//10586,6745,MEDICATION//A07//A//A,dynamic_event,True,,ATC,21600602.0,A07AA,Antibiotics,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,10581,,,30,Lisinopril (Zestril),Niet iv Circulatie/Diurese,,DRUG//START//30//10581,6629,MEDICATION//C09//A//A03,dynamic_event,True,,ATC,21601787.0,C09AA03,lisinopril; oral,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,10585,,,21,SDD pasta (6 x dgs),Niet iv Antimicrobiele middelen,,DRUG//START//21//10585,6618,MEDICATION//A01//A//B,dynamic_event,True,,ATC,21600011.0,A01AB,Antiinfectives and antiseptics for local oral treatment,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,7979,,,65,Pantoprazol (Pantozol),2. Spuitpompen,,DRUG//START//65//7979,6560,MEDICATION//A02//B//C02,dynamic_event,True,,ATC,21600097.0,A02BC02,"pantoprazole; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,7246,,,25,Fytomenadion (Konakion/Vit. K),Injecties Haematologisch,,DRUG//START//25//7246,6386,MEDICATION//B02//B//A01,dynamic_event,True,,ATC,21601045.0,B02BA01,"phytomenadione; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,6922,,,67,Prednisolon (Prednison),Injecties Hormonen/Vitaminen/Mineralen,,DRUG//START//67//6922,6341,MEDICATION//H02//A//B06,dynamic_event,True,,ATC,21602734.0,H02AB06,"prednisolone; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,8100,,,29,Gabapentine (Neurontin),Niet iv CZS/Sedatie/Analgetica,,DRUG//START//29//8100,6333,MEDICATION//N02//B//F01,dynamic_event,True,,ATC,955005.0,N02BF01,gabapentin; oral,omop_only_medication_action_ready,validated_atc_code,high
AmsterdamUMCdb,drugitems,8111,,,25,Tranexaminezuur (Cyclocapronzuur),Injecties Haematologisch,,DRUG//START//25//8111,6249,MEDICATION//B02//A//A02,dynamic_event,True,,ATC,21601036.0,B02AA02,"tranexamic acid; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,7231,,,15,Fluconazol (Diflucan),Injecties Antimicrobiele middelen,,DRUG//START//15//7231,6180,MEDICATION//J02//A//C01,dynamic_event,True,,ATC,21603080.0,J02AC01,"fluconazole; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,9062,,,30,Hydrochloorthiazide (Esidrex),Niet iv Circulatie/Diurese,,DRUG//START//30//9062,6026,MEDICATION//C03//A//A03,dynamic_event,True,,ATC,21601466.0,C03AA03,hydrochlorothiazide; oral,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,7367,,,61,Fresh Frozen Plasma,Infuus - Bloedproducten,,DRUG//START//61//7367,5989,BLOOD_PRODUCT//TRANSFUSION,dynamic_event/nutrition_fluid,True,blood_product,LOCAL,,,BLOOD_PRODUCT//TRANSFUSION,stage3o_v6_policy,source_code_atc,high
AmsterdamUMCdb,drugitems,7504,,,32,X nader te bepalen,Niet iv Overig,,DRUG//START//32//7504,5972,,metadata_only,False,route_or_order_metadata,,,,,AMSTEL_source_concepts,label_context,low
AmsterdamUMCdb,drugitems,12608,,,114,Nutrison Concentrated,Voeding Enteraal,,DRUG//START//114//12608,5948,NUTRITION//ENTERAL,dynamic_event/nutrition_fluid,True,enteral_nutrition,LOCAL,,,NUTRITION//ENTERAL,stage3o_v6_policy,source_code_atc,high
AmsterdamUMCdb,drugitems,9001,,,55,Kaliumchloride (KCL),Infuus - Crystalloid,,DRUG//START//55//9001,5860,MEDICATION//B05//X//A01,dynamic_event,True,,ATC,21601196.0,B05XA01,potassium chloride,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,15014,,,42,Water 50ml,Voeding Drinken,,DRUG//START//42//15014,5780,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_drink,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
AmsterdamUMCdb,drugitems,14970,,,56,1 cupje margarine (10g)/roomboter,Voeding Vast voedsel,,DRUG//START//56//14970,5767,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
AmsterdamUMCdb,drugitems,7228,,,65,Nimodipine (Nimotop),2. Spuitpompen,,DRUG//START//65//7228,5718,MEDICATION//C08//C//A06,dynamic_event,True,,ATC,21601752.0,C08CA06,"nimodipine; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,7191,,,69,Miconazol (Daktarin),Niet iv Zalven/Crèmes/Druppels,,DRUG//START//69//7191,5710,MEDICATION//D01//A//C02,dynamic_event,True,,ATC,21601921.0,D01AC02,miconazole,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,9128,,,15,Piperacilline (Pipcil),Injecties Antimicrobiele middelen,,DRUG//START//15//9128,5576,MEDICATION//J01//C//A12,dynamic_event,True,,ATC,21602831.0,J01CA12,piperacillin; parenteral,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,14982,,,56,1 plak kaas,Voeding Vast voedsel,,DRUG//START//56//14982,5474,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
AmsterdamUMCdb,drugitems,7006,,,30,Sotalol (Sotacor),Niet iv Circulatie/Diurese,,DRUG//START//30//7006,5457,MEDICATION//C07//A//A07,dynamic_event,True,,ATC,21601672.0,C07AA07,"sotalol; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,6950,,,26,Ranitidine (Zantac),Injecties Tractus Digestivus,,DRUG//START//26//6950,5423,MEDICATION//A02//B//A02,dynamic_event,True,,ATC,21600083.0,A02BA02,"ranitidine; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,8549,,,21,Belcomycine (Colistinesulfaat) 4 x dgs,Niet iv Antimicrobiele middelen,,DRUG//START//21//8549,5316,MEDICATION//A07//A//A10,dynamic_event,True,,ATC,21600612.0,A07AA10,colistin; oral,omop_only_medication_action_ready,validated_atc_code,high
AmsterdamUMCdb,drugitems,15021,,,42,Thee 200ml,Voeding Drinken,,DRUG//START//42//15021,5278,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_drink,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
AmsterdamUMCdb,drugitems,9100,,,70,Mucomyst 10,Niet iv Tractus Respiratorius,,DRUG//START//70//9100,5233,MEDICATION//R05//C//B01,dynamic_event,True,,ATC,21603380.0,R05CB01,"acetylcysteine; inhalant, oral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,13169,,,21,SDD pasta Tracheostoma (8 x dgs),Niet iv Antimicrobiele middelen,,DRUG//START//21//13169,5142,MEDICATION//A01//A//B,dynamic_event,True,,ATC,21600011.0,A01AB,Antiinfectives and antiseptics for local oral treatment,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,8956,,,42,Thee 150ml,Voeding Drinken,,DRUG//START//42//8956,5056,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_drink,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
AmsterdamUMCdb,drugitems,9019,,,32,Carbasalaatcalcium (Ascal),Niet iv Overig,,DRUG//START//32//9019,5035,MEDICATION//B01//A//C08,dynamic_event,True,,ATC,21600993.0,B01AC08,carbasalate calcium; oral,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,7222,,,23,Fenytoïne (Diphantoïne),Injecties CZS/Sedatie/Analgetica,,DRUG//START//23//7222,4980,MEDICATION//N03//A//B02,dynamic_event,True,,ATC,21604399.0,N03AB02,"phenytoin; oral, parenteral",omop_only_medication_action_ready,validated_atc_code,medium
AmsterdamUMCdb,drugitems,6917,,,15,Ceftazidim (Fortum),Injecties Antimicrobiele middelen,,DRUG//START//15//6917,4888,MEDICATION//J01//D//D02,dynamic_event,True,,ATC,21602896.0,J01DD02,ceftazidime; parenteral,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,7011,,,30,Spironolacton (Aldactone),Niet iv Circulatie/Diurese,,DRUG//START//30//7011,4875,MEDICATION//C03//D//A01,dynamic_event,True,,ATC,21601534.0,C03DA01,spironolactone; oral,omop_only_medication_action_ready,validated_atc_code,high
AmsterdamUMCdb,drugitems,8127,,,15,Meropenem (Meronem),Injecties Antimicrobiele middelen,,DRUG//START//15//8127,4801,MEDICATION//J01//D//H02,dynamic_event,True,,ATC,21602921.0,J01DH02,meropenem; parenteral,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,7157,,,71,Levothyroxine (Thyrax),Niet iv Hormonen/Vitaminen/Mineralen,,DRUG//START//71//7157,4421,MEDICATION//H03//A//A01,dynamic_event,True,,ATC,21602754.0,H03AA01,"levothyroxine sodium; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,7173,,,24,Digoxine (Lanoxin),Injecties Circulatie/Diuretica,,DRUG//START//24//7173,4203,MEDICATION//C01//A//A05,dynamic_event,True,,ATC,21600234.0,C01AA05,"digoxin; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,8171,,,69,Xylometazoline (Otrivin) neusdruppels,Niet iv Zalven/Crèmes/Druppels,,DRUG//START//69//8171,4048,MEDICATION//R01//A//A07,dynamic_event,True,,ATC,21605016.0,R01AA07,xylometazoline; nasal,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,18807,,,65,Glycerofosfaat (Glycophos),2. Spuitpompen,,DRUG//START//65//18807,4043,MEDICATION//B05//X//A14,dynamic_event,True,,ATC,21601209.0,B05XA14,sodium glycerophosphate,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,7504,,,29,X nader te bepalen,Niet iv CZS/Sedatie/Analgetica,,DRUG//START//29//7504,4005,,metadata_only,False,route_or_order_metadata,,,,,AMSTEL_source_concepts,label_context,low
AmsterdamUMCdb,drugitems,6804,,,24,Acetazolamide (Diamox),Injecties Circulatie/Diuretica,,DRUG//START//24//6804,3910,MEDICATION//S01//E//C01,dynamic_event,True,,ATC,21603693.0,S01EC01,"acetazolamide; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,7369,,,61,Thrombocyten suspensie,Infuus - Bloedproducten,,DRUG//START//61//7369,3728,ATC//SFX//B05,metadata_only,False,blood_product,ATC,21601150.0,B05AX02,B05AX02,AMSTEL_source_concepts,source_code_atc,high
AmsterdamUMCdb,drugitems,12942,,,26,Ondansetron (Zofran),Injecties Tractus Digestivus,,DRUG//START//26//12942,3701,MEDICATION//A04//A//A01,dynamic_event,True,,ATC,21600493.0,A04AA01,"ondansetron; oral, parenteral, rectal",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,13019,,,39,TPV StructoKabiven,Voeding Parenteraal,,DRUG//START//39//13019,3681,ATC//SFX//B05,metadata_only,False,parenteral_nutrition,ATC,21601159.0,B05BA10,B05BA10,AMSTEL_source_concepts,source_code_atc,high
AmsterdamUMCdb,drugitems,12398,,,15,Levofloxacine (Tavanic),Injecties Antimicrobiele middelen,,DRUG//START//15//12398,3600,MEDICATION//J01//M//A12,dynamic_event,True,,ATC,21603019.0,J01MA12,"levofloxacin; inhalant, oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,12388,,,31,Esomeprazol (Nexium),Niet iv Tractus Digestivus,,DRUG//START//31//12388,3581,MEDICATION//A02//B//C05,dynamic_event,True,,ATC,21600100.0,A02BC05,"esomeprazole; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,8961,,,42,Limonade 150ml,Voeding Drinken,,DRUG//START//42//8961,3525,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_drink,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
AmsterdamUMCdb,drugitems,6844,,,65,Amiodaron Oplaaddosis,2. Spuitpompen,,DRUG//START//65//6844,3450,MEDICATION//C01//B//D01,dynamic_event,True,,ATC,21600270.0,C01BD01,"amiodarone; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,9072,,,31,Fosfaatklysma,Niet iv Tractus Digestivus,,DRUG//START//31//9072,3431,MEDICATION//A06//A//G01,dynamic_event,True,,ATC,21600584.0,A06AG01,sodium phosphate; rectal,omop_only_medication_action_ready,validated_atc_code,high
AmsterdamUMCdb,drugitems,20535,,,21,SDD pasta Tracheostoma (2 x dgs),Niet iv Antimicrobiele middelen,,DRUG//START//21//20535,3419,MEDICATION//A01//A//B,dynamic_event,True,,ATC,21600011.0,A01AB,Antiinfectives and antiseptics for local oral treatment,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,7360,,,55,Mannitol 20% Solution,Infuus - Crystalloid,,DRUG//START//55//7360,3366,ATC//SFX//B05,metadata_only,False,crystalloid_or_diluent,ATC,21601165.0,B05BC01,B05BC01,AMSTEL_source_concepts,source_code_atc,high
AmsterdamUMCdb,drugitems,9006,,,65,Nitroprusside (Nipride),2. Spuitpompen,,DRUG//START//65//9006,3328,MEDICATION//C02//D//D01,dynamic_event,True,,ATC,21600435.0,C02DD01,nitroprusside; parenteral,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,8958,,,42,Vla 150ml,Voeding Drinken,,DRUG//START//42//8958,3313,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
AmsterdamUMCdb,drugitems,8933,,,17,Albumine 20%,Infuus - Colloid,,DRUG//START//17//8933,3238,ATC//SFX//B05,metadata_only,False,colloid_or_volume_expander,ATC,21601139.0,B05AA01,B05AA01,AMSTEL_source_concepts,source_code_atc,high
AmsterdamUMCdb,drugitems,8998,,,65,"Natriumbicarbonaat  8,4%",2. Spuitpompen,,DRUG//START//65//8998,3233,ATC//SFX//B05,metadata_only,False,crystalloid_or_diluent,ATC,21601197.0,B05XA02,B05XA02,AMSTEL_source_concepts,source_code_atc,high
AmsterdamUMCdb,drugitems,6958,,,15,Clindamycine (Dalacin),Injecties Antimicrobiele middelen,,DRUG//START//15//6958,3125,MEDICATION//J01//F//F01,dynamic_event,True,,ATC,21602985.0,J01FF01,"clindamycin; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,12388,,,26,Esomeprazol (Nexium),Injecties Tractus Digestivus,,DRUG//START//26//12388,3111,MEDICATION//A02//B//C05,dynamic_event,True,,ATC,21600100.0,A02BC05,"esomeprazole; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,8174,,,32,Resonium (Polystyreensulfonzuur),Niet iv Overig,,DRUG//START//32//8174,3051,MEDICATION//V03//A//E01,dynamic_event,True,,ATC,21605264.0,V03AE01,polystyrene sulfonate; oral,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,12518,,,29,Baclofen (Lioresal),Niet iv CZS/Sedatie/Analgetica,,DRUG//START//29//12518,3035,MEDICATION//M03//B//X01,dynamic_event,True,,ATC,21604115.0,M03BX01,"baclofen; oral, parenteral",omop_only_medication_action_ready,validated_atc_code,high
AmsterdamUMCdb,drugitems,12798,,,30,Acetylsalicylzuur,Niet iv Circulatie/Diurese,,DRUG//START//30//12798,2979,MEDICATION//B01//A//C06,dynamic_event,True,,ATC,21600991.0,B01AC06,acetylsalicylic acid; oral,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,6960,,,23,Rocuronium (Esmeron),Injecties CZS/Sedatie/Analgetica,,DRUG//START//23//6960,2950,MEDICATION//M03//A//C09,dynamic_event,True,,ATC,21604086.0,M03AC09,rocuronium bromide,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,6802,,,32,Acenocoumarol (Sintrom mitis),Niet iv Overig,,DRUG//START//32//6802,2905,MEDICATION//B01//A//A07,dynamic_event,True,,ATC,21600967.0,B01AA07,acenocoumarol; oral,v10_existing_atc_normalization,validated_atc_concept,high
AmsterdamUMCdb,drugitems,9612,,,27,"NaCl 0,9% injecties",Injecties Overig,,DRUG//START//27//9612,2890,ATC//SFX//B05,metadata_only,False,crystalloid_or_diluent,ATC,21601161.0,B05BB01,B05BB01,AMSTEL_source_concepts,source_code_atc,high
AmsterdamUMCdb,drugitems,14974,,,56,1 zoet beleg,Voeding Vast voedsel,,DRUG//START//56//14974,2880,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
